240A0004-D775-4E4D-8E96-504E840536D0;"{""AmountDue"":14.00,""AmountPaid"":11.200,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":18}";2020-12-28 17:53:35.000;2020-12-28 19:46:15.000;11.20;UPA01;42800;NULL
89105E79-2FF9-4B21-A44A-31AF46CDFFFC;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 17:47:43.000;2020-12-28 19:33:42.000;14.00;UPA01;42799;NULL
D42CEAC8-D9ED-426C-8AB4-AFE982BBB5A2;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 17:51:10.000;2020-12-28 19:20:15.000;14.00;UPA01;42798;NULL
5408D902-7E8F-4742-A8F4-E5EB8EF8A0D9;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 17:39:00.000;2020-12-28 19:11:16.000;14.00;UPA01;42797;NULL
353680A5-746C-4A9B-B056-123D4A369FA3;"{""AmountDue"":18.00,""AmountPaid"":14.400,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":18}";2020-12-28 16:03:24.000;2020-12-28 19:08:26.000;14.40;UPA01;42796;NULL
4265E1A7-CF13-4A16-91BB-9416C0F4243F;"{""AmountDue"":22.00,""AmountPaid"":17.600,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":18}";2020-12-28 15:33:59.000;2020-12-28 18:43:34.000;17.60;UPA01;42795;NULL
3A82ABC4-A4CF-4F51-B75E-BD2369E82431;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 16:46:32.000;2020-12-28 18:42:21.000;14.00;UPA01;42794;NULL
E0067B60-D60A-48D9-B93A-78BD76BACC40;"{""AmountDue"":18.00,""AmountPaid"":14.400,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":18}";2020-12-28 15:46:27.000;2020-12-28 18:20:25.000;14.40;UPA01;42793;NULL
1DBD82FA-683A-4D47-B2EF-19251EE6B273;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 13:24:12.000;2020-12-28 15:02:46.000;14.00;UPA01;42775;NULL
32DC1FA4-93C3-4EB3-96F6-91069915C5AE;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":1}";2020-12-28 13:20:36.000;2020-12-28 14:50:45.000;14.00;UPA01;42774;NULL
D38DF555-1B12-40D9-B5B4-B498770C6146;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-28 13:52:17.000;2020-12-28 14:37:49.000;10.00;UPA01;42773;NULL
91CB5817-6B14-4525-924F-15A1E0A65F03;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 12:58:01.000;2020-12-28 14:25:31.000;14.00;UPA01;42772;NULL
2A63876C-EC6B-4DBE-9F7C-9BB0484EA632;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":1}";2020-12-28 12:34:15.000;2020-12-28 14:15:54.000;14.00;UPA01;42771;NULL
4D63D925-6B7C-4DF4-B7B4-EF8711064D39;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 12:58:12.000;2020-12-28 14:13:07.000;14.00;UPA01;42770;NULL
AD04DF86-78C6-470D-980B-90D725B0BA16;"{""AmountDue"":10.00,""AmountPaid"":8.000,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":1}";2020-12-28 12:31:49.000;2020-12-28 13:28:36.000;8.00;UPA01;42769;NULL
33F5D3B2-05BD-4CA5-BDC6-74F14AFAC594;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 11:31:01.000;2020-12-28 13:23:51.000;14.00;UPA01;42768;NULL
19CD22FC-9DB9-4FB4-A85C-F6AF650CB996;"{""AmountDue"":10.00,""AmountPaid"":8.000,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":18}";2020-12-28 12:30:43.000;2020-12-28 13:17:31.000;8.00;UPA01;42767;NULL
C1FC3B5F-85BE-4627-92C1-1445E25710E9;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-28 11:14:32.000;2020-12-28 12:37:44.000;14.00;UPA01;42766;NULL
