2;47765;04/01/2021 10:49;QPRRMRIR;RPS-C;UPA01;42839;30/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;10;0;7811;5;0,5;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,5;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47764;04/01/2021 10:49;88ZGLVT8;RPS-C;UPA01;42838;30/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;14;0;7811;5;0,7;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,7;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47763;04/01/2021 10:49;BSFULNQC;RPS-C;UPA01;42837;30/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;14;0;7811;5;0,7;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,7;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47741;30/12/2020 15:18;F7ETPWEP;RPS-C;UPA01;42815;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;14;0;7811;5;0,7;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,7;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47740;30/12/2020 15:18;VRZ5SNGY;RPS-C;UPA01;42814;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;10;0;7811;5;0,5;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,5;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47739;30/12/2020 15:18;MLVNRWLP;RPS-C;UPA01;42813;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;22;0;7811;5;1,1;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;1,1;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47738;30/12/2020 15:18;XK3YTSCG;RPS-C;UPA01;42812;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;14;0;7811;5;0,7;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,7;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47737;30/12/2020 15:18;5QW2BVLF;RPS-C;UPA01;42811;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;14;0;7811;5;0,7;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,7;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47736;30/12/2020 15:18;ZUGYR1JZ;RPS-C;UPA01;42810;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;14;0;7811;5;0,7;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,7;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
2;47735;30/12/2020 15:18;WCBVRKDI;RPS-C;UPA01;42809;29/12/2020;5.723.751-4;2;26.024.787/0004-68;INOVAR ESTACIONAMENTOS E SERVIÇOS S.A.;R;Domingos de Morais;2781;;Vila Mariana;São Paulo;SP;04035-001;;0;T;;;;10;0;7811;5;0,5;0;N;3;NÃO INFORMADO;;;;;;;;;;        ;               ;0,5;3;;;;;0;0;0;0;0;0;0;;0;0;0;;0;0;;;;ESTACIONAMENTO,
